Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,cleansing_tweets
"tiba-tiba membatalan keputusannya. Sikap Syahrir berubah setelah dicegah oleh Tokoh Partai Tionghoa Indonesia,\xe2\x80\x99\xe2\x80\x99 kata Teguh.'",0,0,0,0,0,0,0,0,0,0,0,0,tiba tiba membatalkan keputusannya sikap syahrir berubah setelah dicegah oleh tokoh partai tionghoa indonesia kata teguh
"bunga melati dan bunga bangkai kalau bisa berkata, piye ya?'",0,0,0,0,0,0,0,0,0,0,0,0,bunga melati dan bunga bangkai kalau bisa berkata bagaimana ya
RT USER dibubarkan &amp; USER diusir ke Yordania,1,0,0,1,0,0,0,0,1,0,0,1,dibubarkan amp diusir ke yordania
Presiden Minta Sistem Perizinan Berusaha Terintegrasi Segera Diterapkan #ratas USER Ã¢?Â¡Ã¯Â¸? Ã¢??Presiden Minta Perizinan Berusaha Terintegrasi Segera DiterapkanÃ¢??; ;,0,0,0,0,0,0,0,0,0,0,0,0,presiden meminta sistem perizinan berusaha terintegrasi segera diterapkan ratas presiden meminta perizinan berusaha terintegrasi segera diterapkan
USER emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1,1,1,0,1,0,0,0,0,1,0,0,memang ahok siapa orang penting dia hanya penista agama
Ga ngerti gua nikmatnya dimana orang orang yang sengaja ikut desak desakan diangkutan umum demi nyenggol bokong doang.',0,0,0,0,0,0,0,0,0,0,0,0,tidak mengerti gue nikmatnya dimana orang orang yang sengaja ikut desak desakan diangkutan umum demi menyenggol bokong doang
"USER Bacot reza, urusin saja anak istrimu itu! Etapi garagara reply anda saya jadi galau lagi\xf0\x9f\x98\xad'",1,1,1,0,0,0,0,0,1,1,0,0,bacot reza uruskan saja anak istrimu itu tapi gara gara reply anda saya jadi galau lagi
USER lah udah gua sipit sipitin mata barangkali warnanya beda',0,0,0,0,0,0,0,0,0,0,0,0,lah sudah gue sipit sipit mata barangkali warnanya beda
"Sebelum memasang jepretan atau racun tikus, coba perhatikan, apakah di dalam rumah banyak sisa makanan berserakan atau sampah berceceran? Bila ya, jangan heran kalau tikus-tikus berkeliaran. Tikus masuk ke rumah karena tertarik bau makanan, bukan mau non",0,0,0,0,0,0,0,0,0,0,0,0,sebelum memasang jepretan atau racun tikus coba perhatikan apakah di dalam rumah banyak sisa makanan berserakan atau sampah berceceran bila ya jangan heran kalau tikus tikus berkeliaran tikus masuk ke rumah karena tertarik bau makanan bukan mau non
"USER Tuh kan dungu, klo km make gelang itu dan ada di TKP ikut intimidasi secara lgsg km terlibat. Gelang itu baru dugaan sbg bentuk konspirasi.'",1,1,1,0,0,0,0,0,1,1,0,0,itu kan dungu kalau km make gelang itu dan ada di tempat kejadian perkara ikut intimidasi secara langsung km terlibat gelang itu baru dugaan sebagai bentuk konspirasi
"Disebut Kampungan Oleh Nagita Slavina, Begini Reaksi Ayu Ting Ting URL",0,0,0,0,0,0,0,0,0,0,0,0,disebut kampungan oleh nagita slavina begini reaksi ayu ting ting uniform resource locator
"USER Aku pacaran gapernah sama yg se agama malah sama yg muslim, hindu, budha \xf0\x9f\x98\x82 lucu yaa'",0,0,0,0,0,0,0,0,0,0,0,0,aku pacaran tidak pernah sama yang se agama malah sama yang muslim hindu buddha lucu ya
Tragedi 98 ternyata juga salahbsatu upaya komunis oleh prabowo,1,0,1,0,0,1,0,0,0,1,0,0,tragedi 98 ternyata juga salah satu upaya komunis oleh prabowo
Nah u tau sendiri jaman megawatu korupsi nya dikit jaman sby byk URL,1,0,1,0,0,0,0,0,1,1,0,0,nah tau sendiri jaman megawati korupsi nya sedikit jaman susilo bambang yudhoyono banyak uniform resource locator
Siapa paslon Gubernur dan Wakil Gubernur yang unggul dalam #iNewsDebatKandidat #JawaTengah malam ini? USER-USER atau USER-USER?,0,0,0,0,0,0,0,0,0,0,0,0,siapa pasangan calon gubernur dan wakil gubernur yang unggul dalam inews debat kandidat jawa tengah malam ini atau
"Bapak Prabowo yang ""TERHORMAT"" Haruskah anda tampil seperti orang yang cemburu dan kalah ?",1,0,1,0,0,0,0,0,1,1,0,0,bapak prabowo yang terhormat haruskah anda tampil seperti orang yang cemburu dan kalah
RT USER kalau jokowi ga bs diingatkan... mundur aja jendral.. bantai doi th 2019 lewat pemilihan presiden,1,0,1,0,0,0,0,0,1,0,0,1,kalau jokowi tidak bisa diingatkan mundur saja jenderal bantai dia tahun 2019 lewat pemilihan presiden
USER USER pea kesayangan kecintaan bolot sok pinter pdhl lbh lemot dr gua',1,1,1,0,0,0,1,0,0,1,0,0,peang kesayangan kecintaan bolot sok pintar padahal lebih lemot dari gue
USER Sarap bro',0,1,0,0,0,0,0,0,0,0,0,0,sarap bro
"USER Terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan BANCI TITOT lakukan bidikan ke arah",1,1,0,1,0,0,0,1,0,0,1,0,terlihat salah satu pendukung mafia koruptor dan penista agama para gerombolan banci titot lakukan bidikan ke arah
USER Makin ngawur aja nih rezim..... Nanti jadi indochina dah nih negara',1,0,0,1,0,1,0,0,0,0,1,0,makin ngawur saja nih rezim nanti jadi indonesia cina sudah nih negara
Retweeted UUS RUSDIANA #CiamisAsyik (USER):; ; Saya dari #Ciamis salah 1 kabupaten d Jawa Barat mndukung Gubernur kami Kang USER mnjadi presiden/wakil presiden RI.; ; Bila trnyata kputusan MS yg PKS sbagai...,0,0,0,0,0,0,0,0,0,0,0,0,retweeted uus rusdiana ciamis asyik saya dari ciamis salah kabupaten jawa barat mendukung gubernur kami kang menjadi presiden wakil presiden ri bila ternyata keputusan ms yang partai keadilan sejahtera sebagai
"Perbedaan banget sama Adi.\n\nKalo Adi mah,\n\n""TUH KAK, LIAT! GUE BILANG JUGA APA DIA BRENGSEK!""\n\nYha. URL",1,1,1,0,0,0,0,0,1,1,0,0,perbedaan banget sama adi kalau adi adalah itu kak lihat gue bilang juga apa dia berengsek nyha uniform resource locator
USER USER Pantesan parpol si anu berusaha keras menjegal pengesahan UU ini yaa. Tapi takut juga presiden ngeluarin Perpu. Menarik melihat cara presiden ksh ancaman. Lgsg mingkem dan ketok paluu tok tok tok',1,0,0,1,0,0,0,0,1,0,1,0,pantas saja partai politik sih anu berusaha keras menjegal pengesahan undang undang ini ya tapi takut juga presiden mengeluarkan peraturan pemerintah pengganti undang undang menarik melihat cara presiden kasih ancaman langsung diam dan ketok palu tok tok tok
"USER USER USER USER USER USER USER USER USER USER USER USER Ah bacot, dasar sok alim lu. Manusia itu gak ada yg sempurna. Jangan sok alim jadi orang.'",1,1,1,0,0,0,0,0,1,1,0,0,ah bacot dasar sok alim kamu manusia itu tidak ada yang sempurna jangan sok alim jadi orang
"USER USER Gembok akun aja udah..gak usah tebar data..berkali kali main data,lo gak bisa jawab data gembok akun..\xf0\x9f\x98\x82\nSehari 2 kali gembok akun...\nPayah cebong cupu..'",1,1,1,0,0,0,0,0,1,1,0,0,gembok akun saja sudah tidak usah tebar data berkali kali main data kamu tidak bisa jawab data gembok akun sehari kali gembok akun payah cebong cupu
"USER Nyo,lu sipit ga? Klo iya bikin grooup ber3'",0,0,0,0,0,0,0,0,0,0,0,0,nya kamu sipit tidak kalau iya bikin grup bertiga
USER intinya pas kampanye koar2 akan mnghentikan tp skarang melanjutkan dgn mnrbitkan pergub baru...munafik km pnts dblg KAMPRETOS',1,1,1,0,0,0,0,0,1,1,0,0,intinya pas kampanye koar koar akan menghentikan tetapi sekarang melanjutkan dengan menerbitkan peraturan gubernur baru munafik km pantas dibilang kampret
"kadang yg kemarin udh follow, hari ini jadi followers baru. kan ketara ya di unfoll, tp follow lagi. geblek apa gimana dah tuh manusia'",1,1,1,0,0,0,0,0,1,1,0,0,kadang yang kemarin sudah follow hari ini jadi pengikut baru kan tertara ya di unfollow tetapi follow lagi geblek apa bagaimana sudah itu manusia
11.42 SItuasi lalu lintas Jl Gatot Subroto di depan Gedung MPR/DPR arah Slipi terpantau ramai lancar.',0,0,0,0,0,0,0,0,0,0,0,0,42 situasi lalu lintas jalan gatot subroto di depan gedung majelis permusyawaratan rakyat dewan perwakilan rakyat arah slipi terpantau ramai lancar
Ini makan siang mi ayam lagi deket kampus sambil bapak yg jual ngelayanin nobar jojo\nHalah kesalip\nHalah\nHalah\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,ini makan siang mi ayam lagi dekat kampus sambil bapak yang jual melayani menonton bareng jojo alah tersalip alah alah
"USER USER Ternyata Yg katanya....katanya ""hafizh"" (gak tau bener apa nggak) bisa jadi CEBONG JUGA.'",1,1,1,0,0,0,0,0,1,1,0,0,ternyata yang katanya katanya hafiz tidak tau benar apa enggak bisa jadi cebong juga
ngentot yu yg rl nya sangean',0,1,0,0,0,0,0,0,0,0,0,0,ngentot yu yang rl nya gampang sange
"jam segini sudah ganti baju gembel rumahan, tandanya sudah tida ingin kemana-mana lagi'",0,1,0,0,0,0,0,0,0,0,0,0,jam segini sudah ganti baju gembel rumahan tandanya sudah tidak ingin kemana mana lagi
"RT USER: USER Apa yg km lakukan itu tdklah patut km lakukan , krn itu urusan pribadi masing2 , jika ada masalah di sel\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,apa yang km lakukan itu tidaklah patut km lakukan karena itu urusan pribadi masing masing jika ada masalah di sel
Betul. Ayo penjarakan koruptor sumber waras.,1,0,1,0,0,0,0,0,1,1,0,0,betul ayo penjarakan koruptor sumber waras
semua sok peduli ROHINGYA,1,0,0,1,0,0,0,0,1,0,1,0,semua sok peduli rohingya
USER blur kampret',0,1,0,0,0,0,0,0,0,0,0,0,blur kampret
"Kata cewek ""Semua Lelaki itu\nbrengsek"" Nah guys kalo lo brengsek\nberbanggalah, Brarti lo laki.'",0,1,0,0,0,0,0,0,0,0,0,0,kata cewek semua lelaki itu berengsek nah guys kalau kamu berengsek berbanggalah berarti kamu laki
"USER Rupiah anjlok krn ulah kalian2 selama hidup tdk bisa menerima kebaikan,selalu buat issu negatif , contoh issu PKI pada saat tax amnesti,wslm'",0,0,0,0,0,0,0,0,0,0,0,0,rupiah anjlok karena ulah kalian kalian selama hidup tidak bisa menerima kebaikan selalu buat isu negatif contoh isu partai komunis indonesia pada saat tax amnesti wassalam
USER Diam kau kampang saya sedang sakit kepala',1,1,1,0,0,0,0,0,1,1,0,0,diam kamu kampang saya sedang sakit kepala
USER USER USER USER USER USER USER Berarti gk sala cebong pintar2..\nNa klo si KAMPREET gimna..\nDari dulu gk maju2cuma otak udang di pake gede badan doank.. wajarla klo petinggi2 kampret pinda haluan,1,1,0,1,0,0,0,0,1,0,1,0,berarti tidak sala cebong pintar pintar nna kalau sih kampret bagaimana dari dulu tidak maju maju cuma otak udang di pakai gede badan doang wajarlah kalau petinggi petinggi kampret pinda haluan
RT USER USER PDIP dan mega mau bangkitkan komunis lagi itu,1,0,0,1,0,1,0,0,0,0,1,0,partai demokrasi indonesia perjuangan dan mega mau bangkitkan komunis lagi itu
"Ketika sadar bahwa ada cacat dari hasil kerja team dan besok adalah D-Day. It's time to sleep guys""",0,0,0,0,0,0,0,0,0,0,0,0,ketika sadar bahwa ada cacat dari hasil kerja tim dan besok adalah day it time to sleep guys
babi apaa sialll',0,1,0,0,0,0,0,0,0,0,0,0,babi apa sialll
"Kalau income negara dari berbagai sektor bagus, artinya negara punya uang, tentu Jokowi tidak akan berhutang untuk membangkitkan ekonomi bangsa. ; ; Kalau sampai terpaksa berhutang, tentu incomenya tidak bagus. ; ; Simple kan? Ã°???",0,0,0,0,0,0,0,0,0,0,0,0,kalau income negara dari berbagai sektor bagus artinya negara punya uang tentu jokowi tidak akan berhutang untuk membangkitkan ekonomi bangsa kalau sampai terpaksa berhutang tentu pemasukannya tidak bagus simple kan
USER Siapa bilang di kristen gak ada wudhu?',0,0,0,0,0,0,0,0,0,0,0,0,siapa bilang di kristen tidak ada wudhu
"USER \xe2\x80\x9cNyetir apaan. Orang mobil di depan aja ga bergerak, idiot.\xe2\x80\x9d\n\nWindy semakin kesal karna Yoga yang sangat tidak peka akan kondisi perutnya saat ini. Ia lalu diam dan menatap ke depan.'",0,1,0,0,0,0,0,0,0,0,0,0,menyetir apaan orang mobil di depan saja tidak bergerak idiot windy semakin kesal karena yoga yang sangat tidak peka akan kondisi perutnya saat ini ia lalu diam dan menatap ke depan
USER USER USER USER USER USER USER USER USER USER USER Congornya persis congor onta.\xf0\x9f\x90\xab\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,1,0,0,1,0,0,congornya persis congor onta
USER LO TUH BABI ANJING. Mampus kalah jatuh miskin deh bekasisah,1,1,1,0,0,0,0,0,1,1,0,0,kamu itu babi anjing mampus kalah jatuh miskin deh bekasi sah
Presiden UEFA Beri Dukungan terhadap Pengusiran Gianluigi Buffon oleh Michael Oliver,0,0,0,0,0,0,0,0,0,0,0,0,presiden uefa beri dukungan terhadap pengusiran gianluigi buffon oleh michael oliver
DPR as a Service',0,0,0,0,0,0,0,0,0,0,0,0,dewan perwakilan rakyat as service
"Wahai Warga Jateng, janganlah kalian lupakan ini.; ; #2018GantiGubernur ; ; #SudirmanIda Ã°???",0,0,0,0,0,0,0,0,0,0,0,0,wahai warga jawa tengah janganlah kalian lupakan ini 2018 ganti gubernur sudirman ida
"USER USER Anda saja yang hampir lupa, Saya masih ingat ! \n Gereja saya yang di Bom ! \nsudah 2 minggu ini masih takut dan memilih tidak beribadah.'",0,0,0,0,0,0,0,0,0,0,0,0,anda saja yang hampir lupa saya masih ingat gereja saya yang di bom sudah minggu ini masih takut dan memilih tidak beribadah
"USER Tapi coach lu ribet kang, bacot mulu kerjaannya \xf0\x9f\x98\x8",1,1,1,0,0,0,0,0,1,1,0,0,tapi pelatih kamu ribet kang bacot mulu kerjaannya x8
USER Setahu saya karena Moestopo itu dulunya kuliah di Rusia dan waktu pulang ada huru-hara PKI sehingga ia menambahkan kata beragama di belakang nama. Ingatkan jika salah.',0,0,0,0,0,0,0,0,0,0,0,0,setahu saya karena moestopo itu dulunya kuliah di rusia dan waktu pulang ada huru hara partai komunis indonesia sehingga ia menambahkan kata beragama di belakang nama ingatkan jika salah
"USER Salam ustaz...nak tanya...apakah hukum Kalau dalam bab jual beli seharian kita... Pembeli dan penjual tak sebut akad seperti ""saya jual"" dan ""saya beli""....",0,0,0,0,0,0,0,0,0,0,0,0,salam ustaz nak tanya apakah hukum kalau dalam bab jual beli seharian kita pembeli dan penjual tak sebut akad seperti saya jual dan saya beli
Mending jokowi yg mundur URL,1,0,1,0,0,0,0,0,1,1,0,0,mending jokowi yang mundur uniform resource locator
#ThomasUberCup2018 ada si rexy eek',1,1,1,0,0,0,0,0,1,1,0,0,thomas uber cup 2018 ada sih rexy tai
"Kata-kata 'bodoh' 'dungu' dan 'idiot' semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70. #Psikologi""",0,0,0,0,0,0,0,0,0,0,0,0,kata kata bodoh dungu dan idiot semua secara teknis mengacu pada seseorang dengan nilai intelligence quotient di bawah 70 psikologi
"USER Mengenai beking ini sangat menarik, Apakah itu benar ibu USER. dan adakah solusinya untuk memberantasnya ??.\nPercuma menurut sya, nelayan asing di tenggelamkan, Sedangkan Nelayan kecil kita kalah dan tersingkir dengan pengusaha",0,0,0,0,0,0,0,0,0,0,0,0,mengenai beking ini sangat menarik apakah itu benar ibu dan adakah solusinya untuk memberantasnya percuma menurut saya nelayan asing di tenggelamkan sedangkan nelayan kecil kita kalah dan tersingkir dengan pengusaha
USER Woey jangan. Maho nih',0,1,0,0,0,0,0,0,0,0,0,0,oi jangan manusia homo nih
"USER Gembel aja bisa kalau cuma fatwa bigitu. (Tabi')""",0,1,0,0,0,0,0,0,0,0,0,0,gembel saja bisa kalau cuma fatwa begitu tabi
RT USER: ABG SMA Sange telanjang Masturbasi \xf0\x9f\x92\xa6 \n\n#bokepindo #cumtribute #engas #memekbecek #bugil #ahok #bokepbarat #CewekSeksi #pasu\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,abg sama sange telanjang masturbasi bokep indo cumtribute engas memek becek bugil ahok bokep barat cewek seksi pasukan
"USER \xe3\x85\xa4Matanya terpejam, menunggu tamparan yang akan ia terima. Namun, bukan tamparan, melainkan sebuah suara asing seorang laki-laki masuk dalam pendengarannya.\n\xe3\x85\xa4\xe3\x85\xa4""Eeeeeh mau ngapain?""\n\n\xe3\x85\xa4Arra membuka",0,0,0,0,0,0,0,0,0,0,0,0,matanya terpejam menunggu tamparan yang akan ia terima namun bukan tamparan melainkan sebuah suara asing seorang laki laki masuk dalam pendengarannya eeeeeh mau apa arra membuka
USER USER harusnya yg mundur jokowi,1,0,1,0,0,0,0,0,1,1,0,0,harusnya yang mundur jokowi
USER USER Partai sompret ini bakal bubar sendiri. Siapa yg mau pilih?',1,1,0,1,0,0,0,0,1,0,1,0,partai sompret ini bakal bubar sendiri siapa yang mau pilih
USER Sini queen ak coba memek kamu',0,1,0,0,0,0,0,0,0,0,0,0,sini queen aku coba memek kamu
"PREDIKSI POLAND\nKAMIS, 29/03/2018\nAS5 6 3 2\nKOP1 4 7 9\nKEPALA8 2 0 5\nEKOR6 3 1 4\n2D86 23 01 54 83 21 04\n3D965 &amp; 451\nCB\n8 &amp; 4\nCM31 62 45\nSHIOAYAM &amp; MONYET\nTWIN11 33 88\nBBFS7 4 1 9 5 URL",0,0,0,0,0,0,0,0,0,0,0,0,prediksi polandia kamis 29 03 2018 nasa kopi kepala 8 ekor n2d86 23 01 54 83 21 04 n3d965 amp 451 cat n8 amp ncm31 62 45 shio ayam amp monyet twin 11 33 88 nbbfs7 uniform resource locator
USER USER Jgn salah itu janji jokowi yg di tuntut. Lu ajh yg gx paham cebong',1,1,1,0,0,0,0,0,1,1,0,0,jangan salah itu janji jokowi yang di tuntut kamu saja yang tidak paham cebong
"USER #kom3 menkumham : mengenai md3, memang benar hak imunitas itu ada. Pernah ada perdebatan uu pilkada, sdh ketok palu, namun pendekatannya presiden sdh mengeluarkan perpu. Namun md3 ini presiden tdk mengeluarkan perlu tp tdk mau tandatangan. Sy kira",0,0,0,0,0,0,0,0,0,0,0,0,komisi tiga menteri hukum dan hak asasi manusia mengenai md3 memang benar hak imunitas itu ada pernah ada perdebatan undang undang pilihan kepala daerah sudah ketok palu namun pendekatannya presiden sudah mengeluarkan peraturan pemerintah pengganti undang undang namun md3 ini presiden tidak mengeluarkan perlu tetapi tidak mau tanda tangan saya kira
USER USER Beberapa brand itu bukan punya yahudi/israel/US. Kalaupun punya saham biasanya owner ttp punya saham terbesar. Kalau istilahnya support ke pihak tertentu ya ga tahu sih.',0,0,0,0,0,0,0,0,0,0,0,0,beberapa merek itu bukan punya yahudi israel us kalaupun punya saham biasanya owner tetap punya saham terbesar kalau istilahnya support ke pihak tertentu ya tidak tahu sih
"USER USER Ajarannya harusnya sama. Sama2 bersumber dari kitab Weda. Bisa jadi juga beda tafsir. Tapi secara umum 5 dasar kepercayaan sama : percaya brahman, atman, karma, reinkarnasi dan moksa. \nKl ritual, hari raya, cara sembahyang kebany",0,0,0,0,0,0,0,0,0,0,0,0,ajarannya harusnya sama sama sama bersumber dari kitab weda bisa jadi juga beda tafsir tapi secara umum dasar kepercayaan sama percaya brahman atman karma reinkarnasi dan moksa nkl ritual hari raya cara sembahyang kebanyakan
USER Bilangnya ga penting tp lo baca dan lo bilang seru juga. Halah sendernya kampang',1,1,1,0,0,0,0,0,1,1,0,0,bilangnya tidak penting tetapi kamu baca dan kamu bilang seru juga alah pengirimnya kampang
"USER USER USER Apakah suatu negara terus akan ada perang jika didalamnya ada orang orang munafiq, syiah, komunis yg ingin berkuasa?'",0,0,0,0,0,0,0,0,0,0,0,0,apakah suatu negara terus akan ada perang jika didalamnya ada orang orang munafik syiah komunis yang ingin berkuasa
USER Bom aja di peluk..masa kamu kagak \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',0,0,0,0,0,0,0,0,0,0,0,0,bom saja di peluk masa kamu tidak
Cowo brengsek semua ya',1,1,0,1,0,0,0,1,0,0,1,0,cowok berengsek semua ya
turunkan Jokowi. Rezim ini sudah mengorbankan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,turunkan jokowi rezim ini sudah mengorbankan ahok
USER USER USER DRIVER OJEK KLO NEMUIN KELUARGA INI ORANG PESEN OJEK -&gt; USER LANGSUNG TABRAK AJA. BACOTNYA SEOLAH2 TUKANG OJEK ITU HINA BANGET.',1,1,1,0,0,0,0,0,1,1,0,0,driver ojek kalau menemui keluarga ini orang pesan ojek begitu langsung tabrak saja bacotnya seolah olah tukang ojek itu hina banget
USER USER Gw kira gw doang yang diginiin. Tahunya ada yang laen juga. Bangke emang mereka ini sinyalnya. Mau ganti telkomsel tp saya orang miskin.',1,1,0,1,0,0,0,0,1,0,1,0,gue kira gue doang yang dibeginikan tahunnya ada yang lain juga bangkai memang mereka ini sinyalnya mau ganti telkomsel tetapi saya orang miskin
USER USER Kami sejak pertama rezim ini mengeluarkan kebijakan itu sudah memprotes nya hanya saja penguasa yg pura pura tidak mendengar atau memang tidak paham kami sudah mengkritisi sejak tiga tahun lalu sampai saat ini berbagai macam cara a,0,0,0,0,0,0,0,0,0,0,0,0,kami sejak pertama rezim ini mengeluarkan kebijakan itu sudah memprotes nya hanya saja penguasa yang pura pura tidak mendengar atau memang tidak paham kami sudah mengkritisi sejak tiga tahun lalu sampai saat ini berbagai macam cara
